time_s,heat_balance,moisture_balance,heat_quadrature_check,moisture_quadrature_check
2.320000000000000000e+02,1.042100755550551548e-12,2.291740022207536703e-13,1.499472646330983220e-17,1.202537578093058577e-18
2.330000000000000000e+02,1.038291657551477169e-12,2.292162953911119847e-13,1.505946763192705047e-17,1.210841822673983048e-18
2.340000000000000000e+02,1.034984996221695393e-12,2.292543592444345081e-13,1.505946763192705047e-17,1.214993944964445188e-18
2.350000000000000000e+02,1.031973516435123046e-12,2.292860791222032691e-13,1.512729171333556954e-17,1.214993944964445188e-18
2.360000000000000000e+02,1.029125328566070744e-12,2.293262576340437132e-13,1.523056929184399548e-17,1.223817204831677740e-18
2.370000000000000000e+02,1.025950556861978150e-12,2.293706654629199484e-13,1.523056929184399548e-17,1.232121449412602211e-18
2.380000000000000000e+02,1.023224837931066033e-12,2.294087293162424717e-13,1.538163201861750991e-17,1.232121449412602211e-18
2.390000000000000000e+02,1.020838263751926272e-12,2.294425638525291535e-13,1.551728018143454498e-17,1.240425693993526683e-18
2.400000000000000000e+02,1.019509946807484043e-12,2.294552518036366276e-13,1.559127008842565334e-17,1.240425693993526683e-18
2.410000000000000000e+02,1.452692001696445539e-12,2.428939066850001389e-13,1.565356660354040337e-17,1.244726830438456356e-18
2.420000000000000000e+02,1.442489397080623248e-12,2.429002506605539012e-13,1.574142961809234994e-17,1.252512059733072940e-18
2.430000000000000000e+02,1.455631256211807163e-12,2.428939066850001389e-13,1.578921476635744152e-17,1.255107136164611994e-18
2.440000000000000000e+02,1.470183078246193432e-12,2.429002506605539012e-13,1.585087302218336515e-17,1.255626151450919497e-18
2.450000000000000000e+02,1.485416330013307882e-12,2.428960213435180596e-13,1.592678974966903651e-17,1.257702212596150855e-18
2.460000000000000000e+02,1.497518773284892663e-12,2.429002506605539012e-13,1.598228217991236778e-17,1.261854334886612995e-18
2.470000000000000000e+02,1.511995229818885142e-12,2.428960213435180596e-13,1.603469169736440440e-17,1.261854334886612995e-18
2.480000000000000000e+02,1.527200219523351794e-12,2.429065946361076635e-13,1.613026199389458757e-17,1.270158579467537466e-18
2.490000000000000000e+02,1.541306129013740853e-12,2.428981360020359804e-13,1.619962753169875397e-17,1.276386762903230964e-18
2.500000000000000000e+02,1.554862498397091317e-12,2.428917920264822686e-13,1.628594908985505013e-17,1.284691007484155436e-18
2.510000000000000000e+02,1.573050705825482519e-12,2.428939066850001389e-13,1.637843647359393866e-17,1.284691007484155436e-18
2.520000000000000000e+02,1.583284712733135674e-12,2.429002506605539012e-13,1.645859220616763938e-17,1.288843129774617575e-18
2.530000000000000000e+02,1.602126087831607260e-12,2.428981360020359804e-13,1.658190871781948972e-17,1.288843129774617575e-18
2.540000000000000000e+02,1.618389334770771443e-12,2.429002506605539012e-13,1.669404967060289314e-17,1.301559004289158323e-18
2.550000000000000000e+02,1.629446081724391160e-12,2.428939066850001389e-13,1.670638132176807786e-17,1.305711126579620655e-18
2.560000000000000000e+02,1.649176141681674099e-12,2.428875627094464271e-13,1.680041016190261371e-17,1.306230141865928350e-18
2.570000000000000000e+02,1.666758284877731314e-12,2.428896773679643478e-13,1.682507346423298316e-17,1.308306203011159709e-18
2.580000000000000000e+02,1.678684875315063785e-12,2.428960213435180596e-13,1.686322451002527514e-17,1.316610447592084181e-18
2.590000000000000000e+02,1.693921267311361300e-12,2.428960213435180596e-13,1.691255111468601405e-17,1.320762569882546320e-18
2.600000000000000000e+02,1.712875690660423671e-12,2.428917920264822686e-13,1.697575082690758808e-17,1.320762569882546320e-18
2.610000000000000000e+02,1.731538072695459880e-12,2.428896773679643478e-13,1.704357490831610715e-17,1.320762569882546320e-18
2.620000000000000000e+02,1.743222865485695450e-12,2.428875627094464271e-13,1.709906733855943842e-17,1.320762569882546320e-18
2.630000000000000000e+02,1.757586273769096943e-12,2.428896773679643478e-13,1.713008914852185500e-17,1.329066814463470792e-18
2.640000000000000000e+02,1.778487639211668198e-12,2.428896773679643478e-13,1.716708410201741226e-17,1.337371059044395263e-18
2.650000000000000000e+02,1.797197124684450400e-12,2.428960213435180596e-13,1.717941575318259698e-17,1.356055609351475372e-18
2.660000000000000000e+02,1.811557392738669028e-12,2.429023653190718220e-13,1.728731770087796488e-17,1.356055609351475372e-18
2.670000000000000000e+02,1.824664709348839216e-12,2.429023653190718220e-13,1.740446838694722286e-17,1.356055609351475372e-18
2.680000000000000000e+02,1.840814908037412413e-12,2.429044799775897427e-13,1.747845829393833429e-17,1.364359853932399844e-18
2.690000000000000000e+02,1.861703712563251202e-12,2.429002506605539012e-13,1.753395072418166864e-17,1.368511976222862369e-18
2.700000000000000000e+02,1.881239078311183434e-12,2.429108239531435050e-13,1.758944315442499991e-17,1.368511976222862369e-18
2.710000000000000000e+02,1.896277635868946773e-12,2.429129386116614258e-13,1.771275966607685025e-17,1.376816220803786840e-18
2.720000000000000000e+02,1.908477426245207008e-12,2.429065946361076635e-13,1.771926268524599230e-17,1.385120465384711312e-18
2.730000000000000000e+02,1.921694650876785117e-12,2.429277412212868207e-13,1.778400385386321057e-17,1.393424709965635784e-18
2.740000000000000000e+02,1.940033589305964100e-12,2.429171679286972673e-13,1.783641337131525028e-17,1.393943725251943671e-18
2.750000000000000000e+02,1.961340044313152504e-12,2.429277412212868207e-13,1.798670536989094259e-17,1.394203232895097423e-18
2.760000000000000000e+02,1.980963336478210588e-12,2.429340851968405830e-13,1.811002188154279293e-17,1.394203232895097423e-18
2.770000000000000000e+02,1.997157498375347115e-12,2.429404291723943453e-13,1.813468518387316239e-17,1.402507477476022087e-18
2.780000000000000000e+02,2.010955665405794278e-12,2.429531171235018194e-13,1.826416752110760509e-17,1.402507477476022087e-18
2.790000000000000000e+02,2.024135207287175189e-12,2.429573464405376610e-13,1.833969888449436385e-17,1.420153997210486613e-18
2.800000000000000000e+02,2.043224660491110010e-12,2.429615757575735025e-13,1.846609830893750883e-17,1.421192027783102196e-18
2.810000000000000000e+02,2.064531115498298414e-12,2.429742637086810271e-13,1.851542491359825082e-17,1.431572333509257641e-18
2.820000000000000000e+02,2.084556356998790984e-12,2.429911809768243428e-13,1.855241986709380500e-17,1.439876578090182498e-18
2.830000000000000000e+02,2.101654904900653791e-12,2.429954102938601843e-13,1.856475151825898972e-17,1.439876578090182498e-18
2.840000000000000000e+02,2.116090538455266411e-12,2.430080982449677089e-13,1.871889715782380188e-17,1.448180822671106969e-18
2.850000000000000000e+02,2.129182153919521066e-12,2.430207861960751830e-13,1.882140400813440261e-17,1.448440330314260721e-18
2.860000000000000000e+02,2.143627208161682682e-12,2.430207861960751830e-13,1.887073061279514460e-17,1.448440330314260721e-18
2.870000000000000000e+02,2.160110271143662102e-12,2.430419327812543402e-13,1.898171547328181022e-17,1.456744574895185192e-18
2.880000000000000000e+02,2.176109738831447720e-12,2.430503914153260233e-13,1.910503198493365748e-17,1.456744574895185192e-18
2.890000000000000000e+02,2.190906498742113956e-12,2.430673086834693894e-13,1.916669024075958419e-17,1.456744574895185192e-18
2.900000000000000000e+02,2.204274454374479643e-12,2.430799966345768636e-13,1.931775296753310170e-17,1.457782605467800775e-18
2.910000000000000000e+02,2.217667531840309860e-12,2.431011432197560208e-13,1.934241626986347116e-17,1.474391094629649911e-18
2.920000000000000000e+02,2.229697749840684120e-12,2.431011432197560208e-13,1.945340113035013677e-17,1.482695339210574383e-18
2.930000000000000000e+02,2.240208096916448307e-12,2.431138311708635454e-13,1.952739103734124821e-17,1.495151706081961186e-18
2.940000000000000000e+02,2.249983630363371786e-12,2.431265191219710700e-13,1.963837589782791383e-17,1.499303828372423326e-18
2.950000000000000000e+02,2.259241025995087533e-12,2.431518950241860687e-13,1.969695124086253974e-17,1.510722164671194739e-18
2.960000000000000000e+02,2.269035400817109813e-12,2.431645829752935428e-13,1.972161454319291227e-17,1.519026409252119211e-18
2.970000000000000000e+02,2.277872005738293081e-12,2.431857295604727505e-13,1.978018988622753818e-17,1.527330653833043682e-18
2.980000000000000000e+02,2.285377153485851054e-12,2.431984175115802247e-13,1.986651144438383742e-17,1.531482776123505822e-18
2.990000000000000000e+02,2.292225993334145173e-12,2.432111054626877493e-13,1.992816970020976105e-17,1.543939142994892818e-18
3.000000000000000000e+02,2.297771638071462198e-12,2.432111054626877493e-13,2.002682290953124194e-17,1.543939142994892818e-18
3.010000000000000000e+02,2.484417440026105552e-12,2.586015901560887975e-13,2.010257329821640571e-17,1.548310351571982259e-18
3.020000000000000000e+02,2.502822323268129126e-12,2.586058194731246391e-13,2.016191936944885682e-17,1.556614596152906924e-18
3.030000000000000000e+02,2.490613112204319490e-12,2.586015901560887975e-13,2.020430942032918125e-17,1.559728687870753673e-18
3.040000000000000000e+02,2.477125827862996885e-12,2.586058194731246391e-13,2.024592874301168047e-17,1.563880810161215812e-18
3.050000000000000000e+02,2.465827283262280066e-12,2.586015901560887975e-13,2.029294316307894993e-17,1.568032932451678144e-18
3.060000000000000000e+02,2.450534367140687360e-12,2.586058194731246391e-13,2.033610394215709647e-17,1.570108993596909310e-18
3.070000000000000000e+02,2.438472746848482439e-12,2.586015901560887975e-13,2.039795488003247794e-17,1.572185054742140284e-18
3.080000000000000000e+02,2.423776474271674319e-12,2.585973608390529560e-13,2.043803274631932984e-17,1.578413238177833782e-18
3.090000000000000000e+02,2.412437106691577439e-12,2.586015901560887975e-13,2.046269604864969930e-17,1.578413238177833782e-18
3.100000000000000000e+02,2.394512678514564802e-12,2.585973608390529560e-13,2.051221533535989604e-17,1.582565360468296114e-18
3.110000000000000000e+02,2.384558152004205544e-12,2.586100487901604301e-13,2.057387359118582275e-17,1.592945666194451752e-18
3.120000000000000000e+02,2.366979149037331799e-12,2.586015901560887975e-13,2.068177553888119065e-17,1.597097788484913891e-18
3.130000000000000000e+02,2.351767878874498813e-12,2.585931315220171145e-13,2.074651670749841200e-17,1.597097788484913891e-18
3.140000000000000000e+02,2.341769389155576628e-12,2.585931315220171145e-13,2.086058448077637226e-17,1.601249910775376223e-18
3.150000000000000000e+02,2.323147830099920481e-12,2.585931315220171145e-13,2.094690603893266842e-17,1.609554155356300695e-18
3.160000000000000000e+02,2.306536017721434743e-12,2.586100487901604301e-13,2.095923769009785315e-17,1.609554155356300695e-18
3.170000000000000000e+02,2.295557776497391883e-12,2.585846728879454314e-13,2.103322759708896459e-17,1.617858399937225166e-18
3.180000000000000000e+02,2.281301136006215043e-12,2.585846728879454314e-13,2.107022255058451876e-17,1.622010522227687306e-18
3.190000000000000000e+02,2.263257379120245086e-12,2.585931315220171145e-13,2.113650517559739052e-17,1.630833782094919858e-18
3.200000000000000000e+02,2.245747461195398796e-12,2.585931315220171145e-13,2.113650517559739052e-17,1.639138026675844329e-18
3.210000000000000000e+02,2.234982755555805241e-12,2.585973608390529560e-13,2.121049508258849887e-17,1.639138026675844329e-18
3.220000000000000000e+02,2.221762390695044268e-12,2.586058194731246391e-13,2.133458232243817442e-17,1.639138026675844329e-18
3.230000000000000000e+02,2.202004068675113733e-12,2.586058194731246391e-13,2.137157727593372860e-17,1.643290148966306662e-18
3.240000000000000000e+02,2.183897507205482453e-12,2.585973608390529560e-13,2.140857222942928277e-17,1.651594393547230941e-18
3.250000000000000000e+02,2.170827873345509463e-12,2.585931315220171145e-13,2.143631844455094995e-17,1.660936668700771188e-18
3.260000000000000000e+02,2.158813356491050736e-12,2.585973608390529560e-13,2.147331339804650413e-17,1.660936668700771188e-18
3.270000000000000000e+02,2.144205010331368872e-12,2.586058194731246391e-13,2.155963495620280029e-17,1.665088790991233327e-18
3.280000000000000000e+02,2.124572297478761387e-12,2.585973608390529560e-13,2.158429825853316974e-17,1.669240913281695659e-18
3.290000000000000000e+02,2.105555069546037290e-12,2.586015901560887975e-13,2.160896156086353920e-17,1.677545157862620131e-18
3.300000000000000000e+02,2.090758309635371054e-12,2.586058194731246391e-13,2.161512738644613156e-17,1.685849402443544795e-18
3.310000000000000000e+02,2.078856841031503112e-12,2.586142781071962717e-13,2.170761477018502009e-17,1.685849402443544795e-18
3.320000000000000000e+02,2.067778112473601731e-12,2.586227367412679547e-13,2.178160467717613152e-17,1.694153647024469267e-18
3.330000000000000000e+02,2.050475449674838615e-12,2.586185074242321132e-13,2.179085341555001853e-17,1.703495922178009321e-18
3.340000000000000000e+02,2.029944631275870578e-12,2.586100487901604301e-13,2.180626797950650098e-17,1.703495922178009321e-18
3.350000000000000000e+02,2.011134658469230058e-12,2.586269660583037963e-13,2.200974022373205512e-17,1.713876227904164959e-18
3.360000000000000000e+02,1.996092960682283451e-12,2.586185074242321132e-13,2.200974022373205512e-17,1.724256533630320404e-18
3.370000000000000000e+02,1.983557165783433725e-12,2.586311953753396378e-13,2.205906682839279402e-17,1.724256533630320404e-18
3.380000000000000000e+02,1.971856671847282824e-12,2.586438833264471119e-13,2.208373013072316656e-17,1.724256533630320404e-18
3.390000000000000000e+02,1.957260886604333225e-12,2.586354246923754793e-13,2.209606178188834820e-17,1.724256533630320404e-18
3.400000000000000000e+02,1.939644200887262283e-12,2.586481126434829535e-13,2.219471499120983217e-17,1.724256533630320404e-18
3.410000000000000000e+02,1.920777703955326168e-12,2.586650299116263196e-13,2.227487072378353289e-17,1.741903053364785123e-18
3.420000000000000000e+02,1.901867243814826724e-12,2.586692592286621107e-13,2.234886063077464433e-17,1.741903053364785123e-18
3.430000000000000000e+02,1.885940001398251829e-12,2.586777178627337937e-13,2.238277267147890387e-17,1.750207297945709787e-18
3.440000000000000000e+02,1.873266036415346789e-12,2.586777178627337937e-13,2.240743597380927024e-17,1.760587603671865232e-18
3.450000000000000000e+02,1.861772797605279061e-12,2.586861764968054768e-13,2.243209927613964277e-17,1.764739725962327564e-18
3.460000000000000000e+02,1.850373765670703721e-12,2.586861764968054768e-13,2.245676257847001223e-17,1.775120031688483009e-18
3.470000000000000000e+02,1.838478577525201912e-12,2.586861764968054768e-13,2.248296733719602900e-17,1.783424276269407673e-18
3.480000000000000000e+02,1.824617605911093022e-12,2.586988644479129509e-13,2.255695724418714044e-17,1.783424276269407673e-18
3.490000000000000000e+02,1.813344183143840732e-12,2.587115523990204755e-13,2.261244967443047478e-17,1.783424276269407673e-18
3.500000000000000000e+02,1.804011422011730993e-12,2.587200110330921586e-13,2.271110288375195259e-17,1.791728520850332337e-18
3.510000000000000000e+02,1.795696095134938926e-12,2.587115523990204755e-13,2.277276113957787931e-17,1.793804581995563118e-18
3.520000000000000000e+02,1.787814119885411603e-12,2.587326989841996327e-13,2.279973662650172128e-17,1.793804581995563118e-18
3.530000000000000000e+02,1.778789101213243760e-12,2.587326989841996327e-13,2.294771644048394416e-17,1.793804581995563118e-18
3.540000000000000000e+02,1.771120661548165742e-12,2.587326989841996327e-13,2.300320887072727542e-17,1.802108826576487783e-18
3.550000000000000000e+02,1.764494777971869924e-12,2.587496162523429989e-13,2.304020382422282960e-17,1.802108826576487783e-18
3.560000000000000000e+02,1.758540903440752887e-12,2.587580748864146315e-13,2.306486712655319905e-17,1.802108826576487783e-18
3.570000000000000000e+02,1.752976417328337466e-12,2.587665335204863145e-13,2.321361766873324405e-17,1.810413071157412447e-18
3.580000000000000000e+02,1.746695958962180338e-12,2.587538455693788404e-13,2.326294427339398295e-17,1.810413071157412447e-18
3.590000000000000000e+02,1.741370130267678953e-12,2.587623042034504730e-13,2.334310000596768675e-17,1.810413071157412447e-18
