time_s,step_s,temperature_min_C,temperature_max_C,moisture_min,moisture_max,surface_temperature_C,surface_moisture,mean_temperature_C,mean_moisture,surface_heat_flux,surface_moisture_flux,cumulative_moisture_flux
7.372832787624593320e-03,3.344035106373748761e-04,2.800000000000000000e+01,2.800000008250308881e+01,2.547394127584938328e+00,2.549999999999999822e+00,2.800000008250308881e+01,2.547394127584938328e+00,2.800000000017913848e+01,2.549998508542326459e+00,-1.619960636034534218e-03,2.022211263729220170e-06,1.491457673667601106e-08
7.816641043967474667e-03,4.438082563428813465e-04,2.800000000000000000e+01,2.800000009006306456e+01,2.547316672826504202e+00,2.549999999999999822e+00,2.800000009006306456e+01,2.547316672826504202e+00,2.800000000020135360e+01,2.549998418796302957e+00,-1.717409453050322554e-03,2.022149297614669869e-06,1.581203697381631715e-08
8.260449300310356013e-03,4.438082563428813465e-04,2.800000000000000000e+01,2.800000009784069022e+01,2.547241396027564164e+00,2.549999999999999822e+00,2.800000009784069022e+01,2.547241396027564164e+00,2.800000000022485835e+01,2.549998329052990176e+00,-1.814852828818658281e-03,2.022089073867714682e-06,1.670947010203645273e-08
8.704257556653237360e-03,4.438082563428813465e-04,2.800000000000000000e+01,2.800000010583003629e+01,2.547168123204049728e+00,2.549999999999999822e+00,2.800000010583003629e+01,2.547168123204049728e+00,2.800000000024966340e+01,2.549998239312314396e+00,-1.912290911576519647e-03,2.022030453301100424e-06,1.760687686300473975e-08
9.148065812996118706e-03,4.438082563428813465e-04,2.800000000000000000e+01,2.800000011402561739e+01,2.547096702529612067e+00,2.549999999999999822e+00,2.800000011402561739e+01,2.547096702529612067e+00,2.800000000027576519e+01,2.549998149574206785e+00,-2.009723838458654654e-03,2.021973314453747342e-06,1.850425794067887900e-08
9.591874069339000053e-03,4.438082563428813465e-04,2.800000000000000000e+01,2.800000012242235670e+01,2.547027000539570096e+00,2.549999999999999822e+00,2.800000012242235670e+01,2.547027000539570096e+00,2.800000000030316372e+01,2.549998059838603393e+00,-2.107151736296941635e-03,2.021917550553910839e-06,1.940161396847542886e-08
1.003568232568188140e-02,4.438082563428813465e-04,2.800000000000000000e+01,2.800000013101553620e+01,2.546958899025808520e+00,2.549999999999999822e+00,2.800000013101553620e+01,2.546958899025808520e+00,2.800000000033185543e+01,2.549997970105446932e+00,-2.204574723219110410e-03,2.021863067035098540e-06,2.029894553521090102e-08
1.061932904915978762e-02,5.836467234779062208e-04,2.800000000000000000e+01,2.800000014260800185e+01,2.546871600434991834e+00,2.549999999999999822e+00,2.800000014260800185e+01,2.546871600434991834e+00,2.800000000037156767e+01,2.549997852102119378e+00,-2.332687190786941756e-03,2.021793225127482429e-06,2.147897881177871095e-08
1.120297577263769384e-02,5.836467234779062208e-04,2.800000000000000000e+01,2.800000015452333813e+01,2.546786677825581879e+00,2.549999999999999822e+00,2.800000015452333813e+01,2.546786677825581879e+00,2.800000000041352166e+01,2.549997734102812164e+00,-2.460791586500477024e-03,2.021725284004991437e-06,2.265897188769063324e-08
1.178662249611560006e-02,5.836467234779062208e-04,2.800000000000000000e+01,2.800000016675300429e+01,2.546703947237001220e+00,2.549999999999999822e+00,2.800000016675300429e+01,2.546703947237001220e+00,2.800000000045771387e+01,2.549997616107417819e+00,-2.588888124055443996e-03,2.021659096499163625e-06,2.383892582841520460e-08
1.237026921959350628e-02,5.836467234779062208e-04,2.800000000000000000e+01,2.800000017928910623e+01,2.546623247431960113e+00,2.549999999999999822e+00,2.800000017928910623e+01,2.546623247431960113e+00,2.800000000050415139e+01,2.549997498115839090e+00,-2.716977000627451844e-03,2.021594533620168107e-06,2.501884161899852188e-08
1.295391594307141250e-02,5.836467234779062208e-04,2.800000000000000000e+01,2.800000019212430047e+01,2.546544436120590227e+00,2.549999999999999822e+00,2.800000019212430047e+01,2.546544436120590227e+00,2.800000000055283422e+01,2.549997380127983160e+00,-2.845058399980615604e-03,2.021531481536109383e-06,2.619872017376260060e-08
1.353756266654931872e-02,5.836467234779062208e-04,2.800000000000000000e+01,2.800000020525176936e+01,2.546467386855503445e+00,2.549999999999999822e+00,2.800000020525176936e+01,2.546467386855503445e+00,2.800000000060375527e+01,2.549997262143766541e+00,-2.973132492378738334e-03,2.021469839089076533e-06,2.737856234439363299e-08
1.429865398547323224e-02,7.610913189239135179e-04,2.800000000000000000e+01,2.800000022279890288e+01,2.546369374233193206e+00,2.549999999999999822e+00,2.800000022279890288e+01,2.546369374233193206e+00,2.800000000067352701e+01,2.549997108294449699e+00,-3.140133904189212899e-03,2.021391425033553891e-06,2.891705551383980660e-08
1.505974530439714576e-02,7.610913189239135179e-04,2.800000000000000000e+01,2.800000024081906602e+01,2.546273945389801785e+00,2.549999999999999822e+00,2.800000024081906602e+01,2.546273945389801785e+00,2.800000000074711082e+01,2.549996954451021036e+00,-3.307123490348118366e-03,2.021315078001165818e-06,3.045548980012621224e-08
1.582083662332105928e-02,7.610913189239135179e-04,2.800000000000000000e+01,2.800000025930012271e+01,2.546180906315560932e+00,2.549999999999999822e+00,2.800000025930012271e+01,2.546180906315560932e+00,2.800000000082450669e+01,2.549996800613329562e+00,-3.474101554079567222e-03,2.021240642784098041e-06,3.199386671609020876e-08
1.658192794224497280e-02,7.610913189239135179e-04,2.800000000000000000e+01,2.800000027823081794e+01,2.546090086259062524e+00,2.549999999999999822e+00,2.800000027823081794e+01,2.546090086259062524e+00,2.800000000090571461e+01,2.549996646781234944e+00,-3.641068376847300669e-03,2.021167982781224758e-06,3.353218766373783202e-08
1.734301926116888631e-02,7.610913189239135179e-04,2.800000000000000000e+01,2.800000029760069253e+01,2.546001333976025904e+00,2.549999999999999822e+00,2.800000029760069253e+01,2.546001333976025904e+00,2.800000000099072750e+01,2.549996492954606175e+00,-3.808024220131045467e-03,2.021096976997120464e-06,3.507045394722543504e-08
1.810411058009279983e-02,7.610913189239135179e-04,2.800000000000000000e+01,2.800000031739997297e+01,2.545914514628901504e+00,2.549999999999999822e+00,2.800000031739997297e+01,2.545914514628901504e+00,2.800000000107955600e+01,2.549996339133322909e+00,-3.974969328268684876e-03,2.021027517561745877e-06,3.660866678375118842e-08
1.908875829623576936e-02,9.846477161429695313e-04,2.800000000000000000e+01,2.800000034363721824e+01,2.545804866437044733e+00,2.549999999999999822e+00,2.800000034363721824e+01,2.545804866437044733e+00,2.800000000120013510e+01,2.549996140137648304e+00,-4.190935894676783846e-03,2.020939793888092691e-06,3.859862353356542538e-08
2.007340601237873889e-02,9.846477161429695313e-04,2.800000000000000000e+01,2.800000037055949775e+01,2.545698020138337458e+00,2.549999999999999822e+00,2.800000037055949775e+01,2.545698020138337458e+00,2.800000000132708777e+01,2.549995941150498879e+00,-4.406885335317412000e-03,2.020854311728958634e-06,4.058849502428437654e-08
2.105805372852170843e-02,9.846477161429695313e-04,2.800000000000000000e+01,2.800000039814974073e+01,2.545593771556968754e+00,2.549999999999999822e+00,2.800000039814974073e+01,2.545593771556968754e+00,2.800000000146042112e+01,2.549995742171663249e+00,-4.622818076782664320e-03,2.020770907743695580e-06,4.257828338088978545e-08
2.204270144466467796e-02,9.846477161429695313e-04,2.800000000000000000e+01,2.800000042639209852e+01,2.545491940289844823e+00,2.549999999999999822e+00,2.800000042639209852e+01,2.545491940289844823e+00,2.800000000160012803e+01,2.549995543200943793e+00,-4.838734515377751677e-03,2.020689437609828246e-06,4.456799057716883515e-08
2.302734916080764749e-02,9.846477161429695313e-04,2.800000000000000000e+01,2.800000045527180603e+01,2.545392365981924865e+00,2.549999999999999822e+00,2.800000045527180603e+01,2.545392365981924865e+00,2.800000000174621562e+01,2.549995344238156214e+00,-5.054635020229625297e-03,2.020609773043323998e-06,4.655761845292624145e-08
2.401199687695061702e-02,9.846477161429695313e-04,2.800000000000000000e+01,2.800000048477504322e+01,2.545294905232895477e+00,2.549999999999999822e+00,2.800000048477504322e+01,2.545294905232895477e+00,2.800000000189867677e+01,2.549995145283129094e+00,-5.270519936839690445e-03,2.020531799323932731e-06,4.854716872850630197e-08
2.527633628436796315e-02,1.264339407417346128e-03,2.800000000000000000e+01,2.800000052355242630e+01,2.545172654583048200e+00,2.549999999999999822e+00,2.800000052355242630e+01,2.545172654583048200e+00,2.800000000210379625e+01,2.549994889825540678e+00,-5.547705171871086804e-03,2.020433992229489835e-06,5.110174461047728594e-08
2.654067569178530928e-02,1.264339407417346128e-03,2.800000000000000000e+01,2.800000056331100495e+01,2.545053434418178995e+00,2.549999999999999822e+00,2.800000056331100495e+01,2.545053434418178995e+00,2.800000000231942110e+01,2.549994634380163383e+00,-5.824865877102070044e-03,2.020338609523029432e-06,5.365619838291746093e-08
2.780501509920265540e-02,1.264339407417346128e-03,2.800000000000000000e+01,2.800000060402706481e+01,2.544937030280525647e+00,2.549999999999999822e+00,2.800000060402706481e+01,2.544937030280525647e+00,2.800000000254556554e+01,2.549994378946701890e+00,-6.102002645214099630e-03,2.020245479638341883e-06,5.621053300038978032e-08
2.906935450662000153e-02,1.264339407417346128e-03,2.800000000000000000e+01,2.800000064567851155e+01,2.544823251980363743e+00,2.549999999999999822e+00,2.800000064567851155e+01,2.544823251980363743e+00,2.800000000278221535e+01,2.549994123524880418e+00,-6.379116028654152615e-03,2.020154450423647648e-06,5.876475121316192971e-08
3.033369391403734766e-02,1.264339407417346128e-03,2.800000000000000000e+01,2.800000068824471811e+01,2.544711929899384550e+00,2.549999999999999822e+00,2.800000068824471811e+01,2.544711929899384550e+00,2.800000000302937053e+01,2.549993868114443174e+00,-6.656206543098619477e-03,2.020065386184299494e-06,6.131885558982482646e-08
3.159803332145469379e-02,1.264339407417346128e-03,2.800000000000000000e+01,2.800000073170635417e+01,2.544602911906644671e+00,2.549999999999999822e+00,2.800000073170635417e+01,2.544602911906644671e+00,2.800000000328703820e+01,2.549993612715148572e+00,-6.933274671894196217e-03,2.019978165215542383e-06,6.387284853647665194e-08
3.320997901452023976e-02,1.611945693065545970e-03,2.800000000000000000e+01,2.800000078838688111e+01,2.544467047376423263e+00,2.549999999999999822e+00,2.800000078838688111e+01,2.544467047376423263e+00,2.800000000363078101e+01,2.549993287114435514e+00,-7.286485711155421541e-03,2.019869465209247643e-06,6.712885566637420856e-08
3.482192470758578573e-02,1.611945693065545970e-03,2.800000000000000000e+01,2.800000084645831677e+01,2.544334452502912125e+00,2.549999999999999822e+00,2.800000084645831677e+01,2.544334452502912125e+00,2.800000000399160882e+01,2.549992961531031277e+00,-7.639661977787426395e-03,2.019763380928320853e-06,7.038468971159906400e-08
3.643387040065133170e-02,1.611945693065545970e-03,2.800000000000000000e+01,2.800000090588797264e+01,2.544204902436907112e+00,2.549999999999999822e+00,2.800000090588797264e+01,2.544204902436907112e+00,2.800000000436951098e+01,2.549992635964528631e+00,-7.992804288825539061e-03,2.019659732493399605e-06,7.364035474069254330e-08
3.804581609371687767e-02,1.611945693065545970e-03,2.800000000000000000e+01,2.800000096664535931e+01,2.544078197074243874e+00,2.549999999999999822e+00,2.800000096664535931e+01,2.544078197074243874e+00,2.800000000476448392e+01,2.549992310414547880e+00,-8.345913406593297168e-03,2.019558359821151369e-06,7.689585454863555063e-08
3.965776178678242364e-02,1.611945693065545970e-03,2.800000000000000000e+01,2.800000102870194851e+01,2.543954157388512716e+00,2.549999999999999822e+00,2.800000102870194851e+01,2.543954157388512716e+00,2.800000000517652410e+01,2.549991984880734197e+00,-8.698990044386789577e-03,2.019459119690449099e-06,8.015119268632213950e-08
4.126970747984796961e-02,1.611945693065545970e-03,2.800000000000000000e+01,2.800000109203097765e+01,2.543832622358258799e+00,2.549999999999999822e+00,2.800000109203097765e+01,2.543832622358258799e+00,2.800000000560564573e+01,2.549991659362754071e+00,-9.052034871093184165e-03,2.019361883284127884e-06,8.340637248568151733e-08
4.331096570823807917e-02,2.041258228390109564e-03,2.800000000000000000e+01,2.800000117401326349e+01,2.543682087023927174e+00,2.549999999999999822e+00,2.800000117401326349e+01,2.543682087023927174e+00,2.800000000617354701e+01,2.549991247171190523e+00,-9.499062124262991347e-03,2.019241444402120069e-06,8.752828812646731346e-08
4.535222393662818874e-02,2.041258228390109564e-03,2.800000000000000000e+01,2.800000125794787564e+01,2.543535071237246648e+00,2.549999999999999822e+00,2.800000125794787564e+01,2.543535071237246648e+00,2.800000000676882195e+01,2.549990835003920431e+00,-9.946040569186465063e-03,2.019123821158232724e-06,9.164996082803199045e-08
4.739348216501829830e-02,2.041258228390109564e-03,2.800000000000000000e+01,2.800000134379020977e+01,2.543391339649829330e+00,2.549999999999999822e+00,2.800000134379020977e+01,2.543391339649829330e+00,2.800000000739145989e+01,2.549990422860389128e+00,-1.039297132106042909e-02,2.019008825273756176e-06,9.577139614194122677e-08
4.943474039340840787e-02,2.041258228390109564e-03,2.800000000000000000e+01,2.800000143149856768e+01,2.543250682118316064e+00,2.549999999999999822e+00,2.800000143149856768e+01,2.543250682118316064e+00,2.800000000804147149e+01,2.549990010740077917e+00,-1.083985542233989463e-02,2.018896288634002825e-06,9.989259925656612861e-08
5.147599862179851743e-02,2.041258228390109564e-03,2.800000000000000000e+01,2.800000152103387308e+01,2.543112910067477639e+00,2.549999999999999822e+00,2.800000152103387308e+01,2.543112910067477639e+00,2.800000000871883898e+01,2.549989598642500077e+00,-1.128669384993230551e-02,2.018786060378789205e-06,1.040135750351855908e-07
5.351725685018862699e-02,2.041258228390109564e-03,2.800000000000000000e+01,2.800000161235940510e+01,2.542977853430317126e+00,2.549999999999999822e+00,2.800000161235940510e+01,2.542977853430317126e+00,2.800000000942356948e+01,2.549989186567199084e+00,-1.173348752194769418e-02,2.018678004454517966e-06,1.081343280486145355e-07
5.608560052061565410e-02,2.568343670427027103e-03,2.800000000000000000e+01,2.800000172975675738e+01,2.542811544566788484e+00,2.549999999999999822e+00,2.800000172975675738e+01,2.542811544566788484e+00,2.800000001034914021e+01,2.549988668118465807e+00,-1.229558819559883887e-02,2.018544944008307920e-06,1.133188153816815968e-07
5.865394419104268120e-02,2.568343670427027103e-03,2.800000000000000000e+01,2.800000184986894070e+01,2.542649016003209805e+00,2.549999999999999822e+00,2.800000184986894070e+01,2.542649016003209805e+00,2.800000001131801142e+01,2.549988149703513951e+00,-1.285762099847431728e-02,2.018414907802058031e-06,1.185029648979628290e-07
6.122228786146970830e-02,2.568343670427027103e-03,2.800000000000000000e+01,2.800000197263560509e+01,2.542490021785333898e+00,2.549999999999999822e+00,2.800000197263560509e+01,2.542490021785333898e+00,2.800000001233019020e+01,2.549987631321593451e+00,-1.341958743941162879e-02,2.018287699072370250e-06,1.236867841073207139e-07
6.379063153189673541e-02,2.568343670427027103e-03,2.800000000000000000e+01,2.800000209800023043e+01,2.542334341608215809e+00,2.549999999999999822e+00,2.800000209800023043e+01,2.542334341608215809e+00,2.800000001338565880e+01,2.549987112971999981e+00,-1.398148893123618564e-02,2.018163141575288286e-06,1.288702800412970898e-07
6.635897520232375557e-02,2.568343670427020164e-03,2.800000000000000000e+01,2.800000222590976762e+01,2.542181777210465565e+00,2.549999999999999822e+00,2.800000222590976762e+01,2.542181777210465565e+00,2.800000001448441722e+01,2.549986594654074512e+00,-1.454332680035363978e-02,2.018041076701701492e-06,1.340534593020027021e-07
6.892731887275077574e-02,2.568343670427020164e-03,2.800000000000000000e+01,2.800000235631427259e+01,2.542032149328659951e+00,2.549999999999999822e+00,2.800000235631427259e+01,2.542032149328659951e+00,2.800000001562646901e+01,2.549986076367193988e+00,-1.510510229518757797e-02,2.017921361040869836e-06,1.392363281041668038e-07
7.213914791621441058e-02,3.211829043463634847e-03,2.800000000000000000e+01,2.800000252283028601e+01,2.541848918589986184e+00,2.549999999999999822e+00,2.800000252283028601e+01,2.541848918589986184e+00,2.800000001711556052e+01,2.549985428268983778e+00,-1.580754178442944635e-02,2.017774759748419678e-06,1.457173102128278740e-07
7.535097695967804543e-02,3.211829043463634847e-03,2.800000000000000000e+01,2.800000269308800327e+01,2.541669739891350588e+00,2.549999999999999822e+00,2.800000269308800327e+01,2.541669739891350588e+00,2.800000001867233124e+01,2.549984780217332769e+00,-1.650988773107542329e-02,2.017631400087999886e-06,1.521978267270015509e-07
